,Date,AAPL,GOOG,MSFT
"116-1",2005-02-02,5.6900000000000004,102.88,26.460000000000001
"117-1",2005-02-03,5.5599999999999996,105.31999999999999,26.18
"118-1",2005-02-04,5.6299999999999999,102.08,26.32
"119-1",2005-02-07,5.6399999999999997,97.920000000000002,26.16
"120-1",2005-02-08,5.7800000000000002,99.219999999999999,26.239999999999998
"121-1",2005-02-09,5.6200000000000001,95.689999999999998,26.07
"122-1",2005-02-10,5.5999999999999996,93.900000000000006,26.059999999999999
"123-1",2005-02-11,5.7999999999999998,93.609999999999999,25.969999999999999
"124-1",2005-02-14,6.04,96.400000000000006,26.010000000000002
"125-1",2005-02-15,6.3200000000000003,97.519999999999996,25.93
"126-1",2005-02-16,6.4400000000000004,99.109999999999999,25.789999999999999
"127-1",2005-02-17,6.2699999999999996,98.849999999999994,25.649999999999999
"128-1",2005-02-18,6.2000000000000002,98.879999999999995,25.48
"129-1",2005-02-22,6.0899999999999999,95.590000000000003,25.23
"130-1",2005-02-23,6.2999999999999998,96.879999999999995,25.199999999999999
"131-1",2005-02-24,6.3499999999999996,94.349999999999994,25.370000000000001
"132-1",2005-02-25,6.3600000000000003,92.840000000000003,25.25
"133-1",2005-02-28,6.4100000000000001,93.900000000000006,25.16
"134-1",2005-03-01,6.3600000000000003,92.939999999999998,25.280000000000001
"135-1",2005-03-02,6.2999999999999998,92.5,25.260000000000002
"136-1",2005-03-03,5.9699999999999998,93.409999999999997,25.170000000000002
"137-1",2005-03-04,6.1200000000000001,92.859999999999999,25.170000000000002
"138-1",2005-03-07,6.1100000000000003,94.310000000000002,25.469999999999999
"139-1",2005-03-08,5.79,92.510000000000005,25.399999999999999
"140-1",2005-03-09,5.6200000000000001,90.579999999999998,25.309999999999999
"141-1",2005-03-10,5.6900000000000004,89.900000000000006,25.43
"142-1",2005-03-11,5.75,88.810000000000002,25.09
"143-1",2005-03-14,5.7599999999999998,87.409999999999997,25.109999999999999
"144-1",2005-03-15,5.8499999999999996,89.219999999999999,24.91
"145-1",2005-03-16,5.8799999999999999,87.709999999999994,24.629999999999999
"146-1",2005-03-17,6.04,89.560000000000002,24.539999999999999
"147-1",2005-03-18,6.1399999999999997,89.930000000000007,24.309999999999999
"148-1",2005-03-21,6.2400000000000002,90.349999999999994,24.199999999999999
"149-1",2005-03-22,6.1200000000000001,89.209999999999994,23.989999999999998
"150-1",2005-03-23,6.0800000000000001,89.400000000000006,24.18
"151-1",2005-03-24,6.0700000000000003,89.540000000000006,24.280000000000001
"152-1",2005-03-28,6.0800000000000001,90.620000000000005,24.199999999999999
"153-1",2005-03-29,5.96,89.700000000000003,23.920000000000002
"154-1",2005-03-30,6.1100000000000003,90.129999999999995,24.16
"155-1",2005-03-31,5.9500000000000002,90.159999999999997,24.170000000000002
"156-1",2005-04-01,5.8399999999999999,89.930000000000007,24.120000000000001
"157-1",2005-04-04,5.8700000000000001,92.549999999999997,24.23
"158-1",2005-04-05,5.9800000000000004,94.189999999999998,24.469999999999999
"159-1",2005-04-06,6.0499999999999998,94.519999999999996,24.670000000000002
"160-1",2005-04-07,6.2199999999999998,96.780000000000001,25.100000000000001
"161-1",2005-04-08,6.25,95.930000000000007,24.940000000000001
"162-1",2005-04-11,5.9900000000000002,96.519999999999996,24.969999999999999
"163-1",2005-04-12,6.0899999999999999,96.879999999999995,25.32
"164-1",2005-04-13,5.8600000000000003,96.370000000000005,25.039999999999999
"165-1",2005-04-14,5.3200000000000003,95.629999999999995,24.84
"166-1",2005-04-15,5.0499999999999998,92.409999999999997,24.460000000000001
"167-1",2005-04-18,5.0899999999999999,93.390000000000001,24.649999999999999
"168-1",2005-04-19,5.2999999999999998,95.599999999999994,24.629999999999999
"169-1",2005-04-20,5.0700000000000003,98.950000000000003,24.32
"170-1",2005-04-21,5.3099999999999996,102.01000000000001,25.280000000000001
"171-1",2005-04-22,5.0700000000000003,107.8,24.98
"172-1",2005-04-25,5.2800000000000002,111.65000000000001,24.989999999999998
"173-1",2005-04-26,5.1699999999999999,109.27,24.760000000000002
"174-1",2005-04-27,5.1399999999999997,109.78,24.989999999999998
"175-1",2005-04-28,5.0800000000000001,109.62,24.449999999999999
"176-1",2005-04-29,5.1500000000000004,109.89,25.300000000000001
"177-1",2005-05-02,5.2000000000000002,111.03,25.23
"178-1",2005-05-03,5.1699999999999999,112.98,25.359999999999999
"179-1",2005-05-04,5.3099999999999996,114.14,25.210000000000001
"180-1",2005-05-05,5.2400000000000002,113.38,25.23
"181-1",2005-05-06,5.3200000000000003,113.90000000000001,25.219999999999999
"182-1",2005-05-09,5.2800000000000002,112.90000000000001,25.109999999999999
"183-1",2005-05-10,5.2000000000000002,113.79000000000001,24.899999999999999
"184-1",2005-05-11,5.0899999999999999,115.53,24.91
"185-1",2005-05-12,4.8799999999999999,114.25,25
"186-1",2005-05-13,4.9699999999999998,114.51000000000001,25.300000000000001
"187-1",2005-05-16,5.0800000000000001,115.41,25.489999999999998
"188-1",2005-05-17,5.0499999999999998,116.45,25.460000000000001
"189-1",2005-05-18,5.1200000000000001,119.45999999999999,25.699999999999999
"190-1",2005-05-19,5.3600000000000003,119.47,25.920000000000002
"191-1",2005-05-20,5.3600000000000003,120.68000000000001,25.739999999999998
"192-1",2005-05-23,5.6799999999999997,127.59999999999999,25.850000000000001
"193-1",2005-05-24,5.6699999999999999,127.87,25.75
"194-1",2005-05-25,5.6799999999999997,130.27000000000001,25.710000000000001
"195-1",2005-05-26,5.8200000000000003,129.47,25.899999999999999
"196-1",2005-05-27,5.79,132.87,26.07
"197-1",2005-05-31,5.6799999999999997,138.5,25.800000000000001
"198-1",2005-06-01,5.7599999999999998,143.86000000000001,25.809999999999999
"199-1",2005-06-02,5.7199999999999998,143.81,25.789999999999999
"200-1",2005-06-03,5.46,139.99000000000001,25.43
"201-1",2005-06-06,5.4199999999999999,145.31999999999999,25.370000000000001
"202-1",2005-06-07,5.2199999999999998,146.41,25.510000000000002
"203-1",2005-06-08,5.2699999999999996,139.63999999999999,25.399999999999999
"204-1",2005-06-09,5.3799999999999999,143.00999999999999,25.510000000000002
"205-1",2005-06-10,5.1200000000000001,141.11000000000001,25.43
"206-1",2005-06-13,5.1299999999999999,141.22999999999999,25.309999999999999
"207-1",2005-06-14,5.1399999999999997,139.03999999999999,25.359999999999999
"208-1",2005-06-15,5.2999999999999998,137.25999999999999,25.260000000000002
"209-1",2005-06-16,5.4299999999999997,138.58000000000001,25.039999999999999
"210-1",2005-06-17,5.4699999999999998,140,25.039999999999999
"211-1",2005-06-20,5.3700000000000001,143.21000000000001,25.109999999999999
"212-1",2005-06-21,5.4100000000000001,143.78,25.149999999999999
"213-1",2005-06-22,5.5099999999999998,144.50999999999999,25.07
"214-1",2005-06-23,5.5599999999999996,144.71000000000001,25.309999999999999
"215-1",2005-06-24,5.3899999999999997,148.47999999999999,25.039999999999999
"216-1",2005-06-27,5.2999999999999998,151.90000000000001,25.050000000000001
"217-1",2005-06-28,5.3300000000000001,150.84999999999999,25.07
"218-1",2005-06-29,5.2000000000000002,146.21000000000001,25.09
"219-1",2005-06-30,5.2599999999999998,146.93000000000001,24.84
"220-1",2005-07-01,5.21,145.47999999999999,24.710000000000001
"221-1",2005-07-05,5.4299999999999997,147.71000000000001,24.98
"222-1",2005-07-06,5.3399999999999999,145.62,24.699999999999999
"223-1",2005-07-07,5.3799999999999999,147.62,24.649999999999999
"224-1",2005-07-08,5.46,147.97,25.09
"225-1",2005-07-11,5.4400000000000004,146.53,25.289999999999999
"226-1",2005-07-12,5.46,145.75,25.609999999999999
"227-1",2005-07-13,5.4800000000000004,149.28,25.66
"228-1",2005-07-14,5.8200000000000003,150.28999999999999,25.969999999999999
"229-1",2005-07-15,5.9400000000000004,150.44,25.789999999999999
"230-1",2005-07-18,5.9299999999999997,149.62,25.550000000000001
"231-1",2005-07-19,6.1699999999999999,154.80000000000001,26.16
"232-1",2005-07-20,6.2300000000000004,155.84,26.190000000000001
"233-1",2005-07-21,6.1799999999999997,156.81,26.440000000000001
"234-1",2005-07-22,6.29,151.05000000000001,25.68
"235-1",2005-07-25,6.2599999999999998,147.78,25.690000000000001
"236-1",2005-07-26,6.2300000000000004,147.90000000000001,25.539999999999999
"237-1",2005-07-27,6.2800000000000002,148.31999999999999,25.719999999999999
"238-1",2005-07-28,6.2599999999999998,146.59999999999999,25.75
"239-1",2005-07-29,6.0899999999999999,143.74000000000001,25.609999999999999
"240-1",2005-08-01,6.1100000000000003,145.66,25.920000000000002
"241-1",2005-08-02,6.1699999999999999,149.44999999999999,26.809999999999999
"242-1",2005-08-03,6.1699999999999999,148.5,27.25
"243-1",2005-08-04,6.0999999999999996,148.72,27.32
"244-1",2005-08-05,6.1399999999999997,146.03,27.760000000000002
"245-1",2005-08-08,6.0899999999999999,145.47999999999999,27.129999999999999
"246-1",2005-08-09,6.2599999999999998,145.63999999999999,27.350000000000001
"247-1",2005-08-10,6.2000000000000002,142.69999999999999,26.949999999999999
"248-1",2005-08-11,6.29,141.88,27.27
"249-1",2005-08-12,6.5899999999999999,144.72,27.050000000000001
"250-1",2005-08-15,6.8099999999999996,141.86000000000001,27.129999999999999
"251-1",2005-08-16,6.6100000000000003,142.68000000000001,26.739999999999998
"252-1",2005-08-17,6.7400000000000002,142.41,26.949999999999999
"253-1",2005-08-18,6.6100000000000003,139.86000000000001,26.82
"254-1",2005-08-19,6.5499999999999998,139.86000000000001,26.719999999999999
"255-1",2005-08-22,6.5499999999999998,136.87,26.91
"256-1",2005-08-23,6.5300000000000002,139.65000000000001,26.870000000000001
"257-1",2005-08-24,6.54,141.13999999999999,26.809999999999999
"258-1",2005-08-25,6.5800000000000001,141.15000000000001,27.030000000000001
"259-1",2005-08-26,6.5300000000000002,141.65000000000001,26.969999999999999
"260-1",2005-08-29,6.5499999999999998,144.08000000000001,27.149999999999999
"261-1",2005-08-30,6.6500000000000004,143.49000000000001,27.18
"262-1",2005-08-31,6.7000000000000002,142.86000000000001,27.379999999999999
"263-1",2005-09-01,6.6100000000000003,142.97999999999999,27.199999999999999
"264-1",2005-09-02,6.5999999999999996,144.08000000000001,27.02
"265-1",2005-09-06,6.9699999999999998,143.41,27
"266-1",2005-09-07,6.9500000000000002,147.28999999999999,26.850000000000001
"267-1",2005-09-08,7.1100000000000003,147.55000000000001,26.609999999999999
"268-1",2005-09-09,7.3300000000000001,149.40000000000001,26.579999999999998
"269-1",2005-09-12,7.3399999999999999,154.72,26.609999999999999
"270-1",2005-09-13,7.2599999999999998,155.68000000000001,26.48
"271-1",2005-09-14,7.0899999999999999,151.34999999999999,26.309999999999999
"272-1",2005-09-15,7.1200000000000001,151.16,26.27
"273-1",2005-09-16,7.3200000000000003,149.94999999999999,26.07
"274-1",2005-09-19,7.5199999999999996,151.74000000000001,26
"275-1",2005-09-20,7.5999999999999996,153.80000000000001,25.84
"276-1",2005-09-21,7.4400000000000004,155.78999999999999,25.489999999999998
"277-1",2005-09-22,7.4100000000000001,155.53,25.34
"278-1",2005-09-23,7.5999999999999996,157.52000000000001,25.27
"279-1",2005-09-26,7.6900000000000004,156.97999999999999,25.27
"280-1",2005-09-27,7.6299999999999999,156.81,25.34
"281-1",2005-09-28,7.2999999999999998,152.84999999999999,25.670000000000002
"282-1",2005-09-29,7.4800000000000004,154.66,25.940000000000001
"283-1",2005-09-30,7.6600000000000001,158.06999999999999,25.73
"284-1",2005-10-03,7.7800000000000002,159.18000000000001,25.5
"285-1",2005-10-04,7.6799999999999997,155.34,24.98
"286-1",2005-10-05,7.54,155.19999999999999,24.670000000000002
"287-1",2005-10-06,7.3899999999999997,156.22,24.73
"288-1",2005-10-07,7.3300000000000001,156.34,24.59
"289-1",2005-10-10,7.2000000000000002,155.16999999999999,24.460000000000001
"290-1",2005-10-11,7.3700000000000001,152.90000000000001,24.41
"291-1",2005-10-12,7.04,150.33000000000001,24.300000000000001
"292-1",2005-10-13,7.6799999999999997,148.56999999999999,24.59
"293-1",2005-10-14,7.71,147.91999999999999,24.670000000000002
"294-1",2005-10-17,7.6299999999999999,152.34999999999999,24.530000000000001
"295-1",2005-10-18,7.46,151.49000000000001,24.57
"296-1",2005-10-19,7.8499999999999996,154.19999999999999,25.09
"297-1",2005-10-20,8.0199999999999996,151.44999999999999,24.789999999999999
"298-1",2005-10-21,7.9500000000000002,169.78,24.780000000000001
"299-1",2005-10-24,8.1099999999999994,174.15000000000001,25.100000000000001
"300-1",2005-10-25,8.0099999999999998,173.28,25.030000000000001
"301-1",2005-10-26,8.1500000000000004,177.53999999999999,25.109999999999999
"302-1",2005-10-27,7.9199999999999999,176.34999999999999,24.850000000000001
"303-1",2005-10-28,7.7800000000000002,178.91,25.530000000000001
"304-1",2005-10-31,8.2300000000000004,185.88,25.699999999999999
"305-1",2005-11-01,8.2100000000000009,189.5,25.960000000000001
"306-1",2005-11-02,8.5600000000000005,189.65000000000001,26.460000000000001
"307-1",2005-11-03,8.8399999999999999,192.78,26.440000000000001
"308-1",2005-11-04,8.7400000000000002,195.02000000000001,26.66
"309-1",2005-11-07,8.5999999999999996,197.31999999999999,27.010000000000002
"310-1",2005-11-08,8.5600000000000005,194.75999999999999,27.050000000000001
"311-1",2005-11-09,8.5899999999999999,189.38999999999999,26.960000000000001
"312-1",2005-11-10,8.7400000000000002,195.34999999999999,27.09
"313-1",2005-11-11,8.7899999999999991,195,27.280000000000001
"314-1",2005-11-14,8.7799999999999994,198.28999999999999,27.350000000000001
"315-1",2005-11-15,8.9000000000000004,196.19999999999999,27.5
"316-1",2005-11-16,9.2799999999999994,198.88,27.739999999999998
"317-1",2005-11-17,9.2200000000000006,201.52000000000001,27.969999999999999
"318-1",2005-11-18,9.2200000000000006,199.90000000000001,28.07
"319-1",2005-11-21,9.2799999999999994,204.47999999999999,28.16
"320-1",2005-11-22,9.5,208.03,27.91
"321-1",2005-11-23,9.5899999999999999,211.22,27.920000000000002
"322-1",2005-11-25,9.9100000000000001,214.09999999999999,27.760000000000002
"323-1",2005-11-28,9.9499999999999993,211.53,27.75
"324-1",2005-11-29,9.7300000000000004,201.56999999999999,27.68
"325-1",2005-11-30,9.6899999999999995,202.25,27.68
"326-1",2005-12-01,10.23,206.84,27.890000000000001
"327-1",2005-12-02,10.380000000000001,208.63999999999999,28.010000000000002
"328-1",2005-12-05,10.26,202.72,27.850000000000001
"329-1",2005-12-06,10.58,202.06999999999999,27.690000000000001
"330-1",2005-12-07,10.56,201.91,27.75
"331-1",2005-12-08,10.58,205.12,27.690000000000001
"332-1",2005-12-09,10.619999999999999,204.40000000000001,27.710000000000001
"333-1",2005-12-12,10.699999999999999,206.09999999999999,27.449999999999999
"334-1",2005-12-13,10.710000000000001,208.53999999999999,27.129999999999999
"335-1",2005-12-14,10.289999999999999,209.27000000000001,27.09
"336-1",2005-12-15,10.31,211.05000000000001,26.920000000000002
"337-1",2005-12-16,10.16,214.86000000000001,26.899999999999999
"338-1",2005-12-19,10.199999999999999,212.09,26.829999999999998
"339-1",2005-12-20,10.300000000000001,214.66,26.859999999999999
"340-1",2005-12-21,10.5,212.94999999999999,26.73
"341-1",2005-12-22,10.57,215.80000000000001,26.59
"342-1",2005-12-23,10.48,215.25,26.640000000000001
"343-1",2005-12-27,10.6,212.11000000000001,26.460000000000001
"344-1",2005-12-28,10.51,213.13,26.390000000000001
"345-1",2005-12-29,10.210000000000001,209.86000000000001,26.27
"346-1",2005-12-30,10.27,207.22,26.149999999999999
"347-1",2006-01-03,10.68,217.40000000000001,26.84
"348-1",2006-01-04,10.710000000000001,222.40000000000001,26.969999999999999
"349-1",2006-01-05,10.630000000000001,225.38999999999999,26.989999999999998
"350-1",2006-01-06,10.9,232.59999999999999,26.91
"351-1",2006-01-09,10.859999999999999,233.22,26.859999999999999
"352-1",2006-01-10,11.550000000000001,234.65000000000001,27
"353-1",2006-01-11,11.99,235.58000000000001,27.289999999999999
"354-1",2006-01-12,12.039999999999999,231.58000000000001,27.140000000000001
"355-1",2006-01-13,12.23,232.88999999999999,27.190000000000001
"356-1",2006-01-17,12.1,233.31999999999999,26.989999999999998
"357-1",2006-01-18,11.779999999999999,222.22999999999999,26.829999999999998
"358-1",2006-01-19,11.289999999999999,218,27.02
"359-1",2006-01-20,10.869999999999999,199.53,26.41
"360-1",2006-01-23,11.1,213.53999999999999,26.350000000000001
"361-1",2006-01-24,10.859999999999999,221.28999999999999,26.280000000000001
"362-1",2006-01-25,10.6,216.28,26.399999999999999
"363-1",2006-01-26,10.33,216.91999999999999,26.5
"364-1",2006-01-27,10.289999999999999,216.53,27.789999999999999
"365-1",2006-01-30,10.710000000000001,213.19999999999999,28
"366-1",2006-01-31,10.789999999999999,216.11000000000001,28.149999999999999
"367-1",2006-02-01,10.77,200.69,28.039999999999999
"368-1",2006-02-02,10.300000000000001,197.81999999999999,27.68
"369-1",2006-02-03,10.26,190.59,27.539999999999999
"370-1",2006-02-06,9.6099999999999994,192.36000000000001,27.170000000000002
"371-1",2006-02-07,9.6600000000000001,183.78,26.940000000000001
"372-1",2006-02-08,9.8300000000000001,184.36000000000001,26.91
"373-1",2006-02-09,9.2799999999999994,179.21000000000001,26.66
"374-1",2006-02-10,9.6199999999999992,181.12,26.690000000000001
"375-1",2006-02-13,9.2400000000000002,172.68000000000001,26.390000000000001
"376-1",2006-02-14,9.6600000000000001,171.49000000000001,26.649999999999999
"377-1",2006-02-15,9.8900000000000006,171.02000000000001,26.879999999999999
"378-1",2006-02-16,10.08,183.05000000000001,26.809999999999999
"379-1",2006-02-17,10.039999999999999,184.19,26.699999999999999
"380-1",2006-02-21,9.8699999999999992,183.11000000000001,26.539999999999999
"381-1",2006-02-22,10.19,182.56,26.719999999999999
"382-1",2006-02-23,10.25,188.84999999999999,26.66
"383-1",2006-02-24,10.210000000000001,188.50999999999999,26.629999999999999
"384-1",2006-02-27,10.140000000000001,194.99000000000001,27.050000000000001
"385-1",2006-02-28,9.7799999999999994,181.13,26.870000000000001
"386-1",2006-03-01,9.8699999999999992,182.22,27.140000000000001
"387-1",2006-03-02,9.9399999999999995,188.03999999999999,26.969999999999999
"388-1",2006-03-03,9.6699999999999999,188.90000000000001,26.93
"389-1",2006-03-06,9.3499999999999996,183.87,26.91
"390-1",2006-03-07,9.4700000000000006,182.03999999999999,27.059999999999999
"391-1",2006-03-08,9.3800000000000008,176.75999999999999,27.25
"392-1",2006-03-09,9.1300000000000008,171.33000000000001,27
"393-1",2006-03-10,9.0299999999999994,168.58000000000001,27.170000000000002
"394-1",2006-03-13,9.3800000000000008,168.36000000000001,27.109999999999999
"395-1",2006-03-14,9.6199999999999992,175.40000000000001,27.23
"396-1",2006-03-15,9.4600000000000009,172.08000000000001,27.359999999999999
"397-1",2006-03-16,9.1899999999999995,169.22,27.27
"398-1",2006-03-17,9.2400000000000002,169.72999999999999,27.5
"399-1",2006-03-20,9.1400000000000006,173.91999999999999,27.890000000000001
"400-1",2006-03-21,8.8300000000000001,169.78999999999999,27.739999999999998
"401-1",2006-03-22,8.8100000000000005,169.94,27.149999999999999
"402-1",2006-03-23,8.5899999999999999,170.77000000000001,26.850000000000001
"403-1",2006-03-24,8.5700000000000003,182.72,27.010000000000002
"404-1",2006-03-27,8.5,184.66,27.010000000000002
"405-1",2006-03-28,8.3900000000000006,188.41,26.899999999999999
"406-1",2006-03-29,8.9000000000000004,197.28999999999999,27.02
"407-1",2006-03-30,8.9600000000000009,194.03,27.23
"408-1",2006-03-31,8.9600000000000009,194.80000000000001,27.210000000000001
"409-1",2006-04-03,8.9499999999999993,194.66,27.559999999999999
"410-1",2006-04-04,8.7400000000000002,201.97,27.640000000000001
"411-1",2006-04-05,9.5999999999999996,203.78999999999999,27.739999999999998
"412-1",2006-04-06,10.18,205.38,27.559999999999999
"413-1",2006-04-07,9.9700000000000006,202.88,27.25
"414-1",2006-04-10,9.8100000000000005,207.97999999999999,27.289999999999999
"415-1",2006-04-11,9.7100000000000009,204.63,27.129999999999999
"416-1",2006-04-12,9.5299999999999994,204.27000000000001,27.199999999999999
"417-1",2006-04-13,9.5,200.88,27.07
"418-1",2006-04-17,9.2599999999999998,203.21000000000001,26.84
"419-1",2006-04-18,9.4600000000000009,201.91999999999999,27.219999999999999
"420-1",2006-04-19,9.3800000000000008,205.03999999999999,27.030000000000001
"421-1",2006-04-20,9.6600000000000001,207.28999999999999,27.030000000000001
"422-1",2006-04-21,9.5800000000000001,218.33000000000001,27.149999999999999
"423-1",2006-04-24,9.3900000000000006,220.03,27.109999999999999
"424-1",2006-04-25,9.4499999999999993,213.37,27.109999999999999
"425-1",2006-04-26,9.7400000000000002,212.77000000000001,27.100000000000001
"426-1",2006-04-27,9.9100000000000001,209.80000000000001,27.25
"427-1",2006-04-28,10.06,208.75999999999999,24.149999999999999
"428-1",2006-05-01,9.9399999999999995,199.25,24.289999999999999
"429-1",2006-05-02,10.23,197.19999999999999,24.010000000000002
"430-1",2006-05-03,10.16,196.88999999999999,23.170000000000002
"431-1",2006-05-04,10.16,197.18000000000001,23.440000000000001
"432-1",2006-05-05,10.27,196.94999999999999,23.800000000000001
"433-1",2006-05-08,10.27,197.19,23.73
"434-1",2006-05-09,10.15,204.19999999999999,23.620000000000001
"435-1",2006-05-10,10.09,201.28999999999999,23.77
"436-1",2006-05-11,9.7400000000000002,193.31,23.219999999999999
"437-1",2006-05-12,9.6699999999999999,186.88,23.170000000000002
"438-1",2006-05-15,9.6799999999999997,187.91,23.149999999999999
"439-1",2006-05-16,9.2799999999999994,185.46000000000001,23.010000000000002
"440-1",2006-05-17,9.3200000000000003,187.06,22.73
"441-1",2006-05-18,9.0299999999999994,185.31,22.829999999999998
"442-1",2006-05-19,9.2200000000000006,184.81999999999999,22.559999999999999
"443-1",2006-05-22,9.0500000000000007,185.28999999999999,22.879999999999999
"444-1",2006-05-23,9.0199999999999996,187.59999999999999,22.789999999999999
"445-1",2006-05-24,9.0500000000000007,190.43000000000001,23.5
"446-1",2006-05-25,9.1899999999999995,191.30000000000001,23.739999999999998
"447-1",2006-05-26,9.0800000000000001,190.47999999999999,23.719999999999999
"448-1",2006-05-30,8.75,185.78,23.149999999999999
"449-1",2006-05-31,8.5399999999999991,185.72,22.649999999999999
"450-1",2006-06-01,8.8800000000000008,191.12,22.82
"451-1",2006-06-02,8.8100000000000005,189.53,22.760000000000002
"452-1",2006-06-05,8.5700000000000003,187.03,22.5
"453-1",2006-06-06,8.5299999999999994,194.80000000000001,22.129999999999999
"454-1",2006-06-07,8.3699999999999992,193.06,22.039999999999999
"455-1",2006-06-08,8.6799999999999997,196.44999999999999,22.109999999999999
"456-1",2006-06-09,8.4600000000000009,193.09,21.920000000000002
"457-1",2006-06-12,8.1400000000000006,190.58000000000001,21.710000000000001
"458-1",2006-06-13,8.3300000000000001,193.06999999999999,21.510000000000002
"459-1",2006-06-14,8.2300000000000004,192,21.879999999999999
"460-1",2006-06-15,8.4800000000000004,195.30000000000001,22.07
"461-1",2006-06-16,8.2200000000000006,195.15000000000001,22.100000000000001
"462-1",2006-06-19,8.1699999999999999,193.88,22.550000000000001
"463-1",2006-06-20,8.2100000000000009,193.38999999999999,22.559999999999999
"464-1",2006-06-21,8.2699999999999996,200.86000000000001,23.079999999999998
"465-1",2006-06-22,8.5099999999999998,199.78,22.879999999999999
"466-1",2006-06-23,8.4000000000000004,202.22999999999999,22.5
"467-1",2006-06-26,8.4299999999999997,201.91,22.82
"468-1",2006-06-27,8.1999999999999993,200.96000000000001,22.859999999999999
"469-1",2006-06-28,8,202.84999999999999,23.16
"470-1",2006-06-29,8.4199999999999999,208.69999999999999,23.469999999999999
"471-1",2006-06-30,8.1799999999999997,209.46000000000001,23.300000000000001
"472-1",2006-07-03,8.2799999999999994,211.38999999999999,23.699999999999999
"473-1",2006-07-05,8.1400000000000006,210.52000000000001,23.350000000000001
"474-1",2006-07-06,7.9699999999999998,211.38,23.48
"475-1",2006-07-07,7.9100000000000001,210.00999999999999,23.300000000000001
"476-1",2006-07-10,7.8600000000000003,208.88999999999999,23.5
"477-1",2006-07-11,7.9500000000000002,212.06999999999999,23.100000000000001
"478-1",2006-07-12,7.5700000000000003,208.41999999999999,22.640000000000001
"479-1",2006-07-13,7.46,204.21000000000001,22.260000000000002
"480-1",2006-07-14,7.2400000000000002,201.55000000000001,22.289999999999999
"481-1",2006-07-17,7.4800000000000004,203.74000000000001,22.48
"482-1",2006-07-18,7.5599999999999996,201.31999999999999,22.739999999999998
"483-1",2006-07-19,7.7300000000000004,199.30000000000001,23.399999999999999
"484-1",2006-07-20,8.6400000000000006,193.37,22.850000000000001
"485-1",2006-07-21,8.6699999999999999,194.86000000000001,23.870000000000001
"486-1",2006-07-24,8.7699999999999996,195.25,24
"487-1",2006-07-25,8.8499999999999996,194.49000000000001,24.219999999999999
"488-1",2006-07-26,9.1199999999999992,192.56,24.370000000000001
"489-1",2006-07-27,9.0600000000000005,191.00999999999999,23.870000000000001
"490-1",2006-07-28,9.3699999999999992,193.87,24.25
"491-1",2006-07-31,9.7100000000000009,193.11000000000001,24.059999999999999
"492-1",2006-08-01,9.5999999999999996,187.56999999999999,23.989999999999998
"493-1",2006-08-02,9.7400000000000002,183.43000000000001,24.300000000000001
"494-1",2006-08-03,9.9399999999999995,187.50999999999999,24.210000000000001
"495-1",2006-08-04,9.7599999999999998,186.74000000000001,24.289999999999999
"496-1",2006-08-07,9.5999999999999996,188.78999999999999,24.219999999999999
"497-1",2006-08-08,9.25,190.31,24.34
"498-1",2006-08-09,9.0800000000000001,188.28,24.440000000000001
"499-1",2006-08-10,9.1500000000000004,186.91,24.460000000000001
"500-1",2006-08-11,9.0899999999999999,184.06999999999999,24.43
"501-1",2006-08-14,9.1300000000000008,184.53,24.530000000000001
"502-1",2006-08-15,9.4900000000000002,190.28999999999999,24.620000000000001
"503-1",2006-08-16,9.7100000000000009,193.66999999999999,24.699999999999999
"504-1",2006-08-17,9.6600000000000001,192.71000000000001,24.699999999999999
"505-1",2006-08-18,9.6999999999999993,191.49000000000001,25.789999999999999
"506-1",2006-08-21,9.5099999999999998,188.46000000000001,26.120000000000001
"507-1",2006-08-22,9.6600000000000001,188.96000000000001,25.620000000000001
"508-1",2006-08-23,9.6199999999999992,186.53,25.670000000000002
"509-1",2006-08-24,9.6899999999999995,186.68000000000001,25.739999999999998
"510-1",2006-08-25,9.8200000000000003,186.44,25.850000000000001
"511-1",2006-08-28,9.5700000000000003,190.28,25.949999999999999
"512-1",2006-08-29,9.5,189.28999999999999,25.84
"513-1",2006-08-30,9.5700000000000003,190.18000000000001,25.800000000000001
"514-1",2006-08-31,9.6899999999999995,189.08000000000001,25.699999999999999
"515-1",2006-09-01,9.7699999999999996,189.11000000000001,25.84
"516-1",2006-09-05,10.210000000000001,191.99000000000001,25.609999999999999
"517-1",2006-09-06,10,189.88,25.609999999999999
"518-1",2006-09-07,10.4,189.06,25.43
"519-1",2006-09-08,10.359999999999999,188.74000000000001,25.600000000000001
"520-1",2006-09-11,10.359999999999999,191.84999999999999,25.91
"521-1",2006-09-12,10.380000000000001,195.75,25.93
"522-1",2006-09-13,10.6,203.08000000000001,25.98
"523-1",2006-09-14,10.6,201.78999999999999,26.329999999999998
"524-1",2006-09-15,10.59,204.74000000000001,26.850000000000001
"525-1",2006-09-18,10.56,207.13999999999999,26.789999999999999
"526-1",2006-09-19,10.539999999999999,201.69999999999999,26.859999999999999
"527-1",2006-09-20,10.75,198.30000000000001,27.18
"528-1",2006-09-21,10.66,203.22,26.899999999999999
"529-1",2006-09-22,10.43,201.69,26.66
"530-1",2006-09-25,10.82,201.78999999999999,26.949999999999999
"531-1",2006-09-26,11.09,203.22999999999999,27.199999999999999
"532-1",2006-09-27,10.92,201.25999999999999,27.440000000000001
